,CITY_JIDT_CD_NM,CTS_JIDT_CD_NM,WT_TYPE_GB_NM,WSTE_M_CODE_NM,WSTE_CODE_NM,WSTE_QTY,TOT_RECY_QTY,TOT_INCI_QTY,TOT_FILL_QTY,TOT_ETC_QTY,PUB_RECY_QTY,PUB_INCI_QTY,PUB_FILL_QTY,PUB_ETC_QTY,SELF_RECY_QTY,SELF_INCI_QTY,SELF_FILL_QTY,SELF_ETC_QTY,COM_RECY_QTY,COM_INCI_QTY,COM_FILL_QTY,COM_ETC_QTY,year
514,서울,노원구,종량제방식 등 혼합배출,불연성,소계,12.2,0.0,9.6,2.6,0.0,0.0,9.6,2.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
515,서울,노원구,종량제방식 등 혼합배출,불연성,폐금속류,1.1,0.0,0.9,0.2,0.0,0.0,0.9,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
516,서울,노원구,종량제방식 등 혼합배출,불연성,폐유리류,1.6,0.0,1.5,0.1,0.0,0.0,1.5,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
517,서울,노원구,종량제방식 등 혼합배출,불연성,폐토사류,1.3,0.0,1.1,0.2,0.0,0.0,1.1,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
518,서울,노원구,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,1.2,0.0,1.2,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
519,서울,노원구,종량제방식 등 혼합배출,불연성,연탄재,1.6,0.0,0.0,1.6,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
520,서울,노원구,종량제방식 등 혼합배출,불연성,기타,5.5,0.0,4.9,0.6,0.0,0.0,4.9,0.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
521,서울,노원구,종량제방식 등 혼합배출,건설폐재류,건설폐재류(공사장생활폐기물),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
522,서울,노원구,종량제방식 등 혼합배출,기타(배출불명등),EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
523,서울,노원구,재활용 가능자원 분리배출,소계,EMPTY,127.4,127.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,127.3,0.0,0.0,0.0,2020
524,서울,노원구,재활용 가능자원 분리배출,폐지류,종이팩,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
525,서울,노원구,재활용 가능자원 분리배출,폐지류,기타,59.7,59.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,59.7,0.0,0.0,0.0,2020
526,서울,노원구,재활용 가능자원 분리배출,고철류,EMPTY,3.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.2,0.0,0.0,0.0,2020
527,서울,노원구,재활용 가능자원 분리배출,금속캔,EMPTY,2.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.9,0.0,0.0,0.0,2020
528,서울,노원구,재활용 가능자원 분리배출,폐합성수지류,비닐류,14.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.1,0.0,0.0,0.0,2020
529,서울,노원구,재활용 가능자원 분리배출,폐합성수지류,발포수지류,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.3,0.0,0.0,0.0,2020
530,서울,노원구,재활용 가능자원 분리배출,폐합성수지류,PET병,5.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.7,0.0,0.0,0.0,2020
531,서울,노원구,재활용 가능자원 분리배출,폐합성수지류,기타,18.6,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.6,0.0,0.0,0.0,2020
532,서울,노원구,재활용 가능자원 분리배출,폐고무류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
533,서울,노원구,재활용 가능자원 분리배출,폐유리병류,EMPTY,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.0,0.0,0.0,0.0,2020
534,서울,노원구,재활용 가능자원 분리배출,폐의류,EMPTY,5.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.7,0.0,0.0,0.0,2020
535,서울,노원구,재활용 가능자원 분리배출,폐섬유류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
536,서울,노원구,재활용 가능자원 분리배출,조명폐기물,EMPTY,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,2020
537,서울,노원구,재활용 가능자원 분리배출,폐전지류,EMPTY,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
538,서울,노원구,재활용 가능자원 분리배출,영농폐기물,농약용기류,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
539,서울,노원구,재활용 가능자원 분리배출,영농폐기물,폐비닐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
540,서울,노원구,재활용 가능자원 분리배출,폐식용유,EMPTY,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3,0.0,0.0,0.0,2020
541,서울,노원구,재활용 가능자원 분리배출,폐전기전자제품,EMPTY,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,2020
542,서울,노원구,재활용 가능자원 분리배출,폐가구류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
543,서울,노원구,재활용 가능자원 분리배출,기타,EMPTY,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3,0.0,0.0,0.0,2020
544,서울,노원구,재활용 가능자원 분리배출,재활용 잔재물,EMPTY,6.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.3,0.0,0.0,0.0,2020
545,서울,노원구,음식물류 폐기물 분리배출,EMPTY,EMPTY,114.0,113.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,113.7,0.0,0.0,0.0,2020
546,서울,은평구,합계,EMPTY,EMPTY,341.8,184.9,52.7,104.2,0.0,4.3,39.2,104.2,0.0,0.6,0.0,0,0.0,180.0,13.5,0.0,0.0,2020
547,서울,은평구,종량제방식 등 혼합배출,소계,EMPTY,172.6,23.0,45.4,104.2,0.0,0.0,31.9,104.2,0.0,0.0,0.0,0,0.0,23.0,13.5,0.0,0.0,2020
548,서울,은평구,종량제방식 등 혼합배출,가연성,소계,162.4,21.5,43.4,97.5,0.0,0.0,29.9,97.5,0.0,0.0,0.0,0,0.0,21.5,13.5,0.0,0.0,2020
549,서울,은평구,종량제방식 등 혼합배출,가연성,폐지류,77.7,0.0,18.2,59.4,0.0,0.0,18.2,59.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
550,서울,은평구,종량제방식 등 혼합배출,가연성,폐합성수지류,45.0,6.2,19.4,19.4,0.0,0.0,5.9,19.4,0.0,0.0,0.0,0,0.0,6.2,13.5,0.0,0.0,2020
551,서울,은평구,종량제방식 등 혼합배출,가연성,폐고무류,0.8,0.0,0.2,0.6,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
552,서울,은평구,종량제방식 등 혼합배출,가연성,폐섬유류,2.7,0.0,0.6,2.1,0.0,0.0,0.6,2.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
553,서울,은평구,종량제방식 등 혼합배출,가연성,음식물류 폐기물,3.3,0.0,0.8,2.5,0.0,0.0,0.8,2.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
554,서울,은평구,종량제방식 등 혼합배출,가연성,폐목재류,16.8,15.3,0.4,1.1,0.0,0.0,0.4,1.1,0.0,0.0,0.0,0,0.0,15.3,0.0,0.0,0.0,2020
555,서울,은평구,종량제방식 등 혼합배출,가연성,기타,16.1,0.0,3.8,12.3,0.0,0.0,3.8,12.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
556,서울,은평구,종량제방식 등 혼합배출,불연성,소계,8.7,0.0,2.0,6.7,0.0,0.0,2.0,6.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
557,서울,은평구,종량제방식 등 혼합배출,불연성,폐금속류,1.3,0.0,0.3,1.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
558,서울,은평구,종량제방식 등 혼합배출,불연성,폐유리류,2.7,0.0,0.6,2.1,0.0,0.0,0.6,2.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
559,서울,은평구,종량제방식 등 혼합배출,불연성,폐토사류,0.5,0.0,0.1,0.4,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
560,서울,은평구,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,0.6,0.0,0.1,0.5,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
561,서울,은평구,종량제방식 등 혼합배출,불연성,연탄재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
562,서울,은평구,종량제방식 등 혼합배출,불연성,기타,3.6,0.0,0.8,2.7,0.0,0.0,0.8,2.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
563,서울,은평구,종량제방식 등 혼합배출,건설폐재류,건설폐재류(공사장생활폐기물),1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5,0.0,0.0,0.0,2020
564,서울,은평구,종량제방식 등 혼합배출,기타(배출불명등),EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
565,서울,은평구,재활용 가능자원 분리배출,소계,EMPTY,93.0,85.7,7.3,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0,0.0,85.7,0.0,0.0,0.0,2020
566,서울,은평구,재활용 가능자원 분리배출,폐지류,종이팩,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,2020
567,서울,은평구,재활용 가능자원 분리배출,폐지류,기타,28.9,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,28.9,0.0,0.0,0.0,2020
568,서울,은평구,재활용 가능자원 분리배출,고철류,EMPTY,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.1,0.0,0.0,0.0,2020
569,서울,은평구,재활용 가능자원 분리배출,금속캔,EMPTY,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.2,0.0,0.0,0.0,2020
570,서울,은평구,재활용 가능자원 분리배출,폐합성수지류,비닐류,29.4,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,29.4,0.0,0.0,0.0,2020
571,서울,은평구,재활용 가능자원 분리배출,폐합성수지류,발포수지류,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.4,0.0,0.0,0.0,2020
572,서울,은평구,재활용 가능자원 분리배출,폐합성수지류,PET병,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.5,0.0,0.0,0.0,2020
573,서울,은평구,재활용 가능자원 분리배출,폐합성수지류,기타,7.3,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.3,0.0,0.0,0.0,2020
574,서울,은평구,재활용 가능자원 분리배출,폐고무류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
575,서울,은평구,재활용 가능자원 분리배출,폐유리병류,EMPTY,5.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.9,0.0,0.0,0.0,2020
576,서울,은평구,재활용 가능자원 분리배출,폐의류,EMPTY,3.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.2,0.0,0.0,0.0,2020
577,서울,은평구,재활용 가능자원 분리배출,폐섬유류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
578,서울,은평구,재활용 가능자원 분리배출,조명폐기물,EMPTY,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,2020
579,서울,은평구,재활용 가능자원 분리배출,폐전지류,EMPTY,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,2020
580,서울,은평구,재활용 가능자원 분리배출,영농폐기물,농약용기류,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
581,서울,은평구,재활용 가능자원 분리배출,영농폐기물,폐비닐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
582,서울,은평구,재활용 가능자원 분리배출,폐식용유,EMPTY,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,2020
583,서울,은평구,재활용 가능자원 분리배출,폐전기전자제품,EMPTY,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,2020
584,서울,은평구,재활용 가능자원 분리배출,폐가구류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
585,서울,은평구,재활용 가능자원 분리배출,기타,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
586,서울,은평구,재활용 가능자원 분리배출,재활용 잔재물,EMPTY,7.3,0.0,7.3,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
587,서울,은평구,음식물류 폐기물 분리배출,EMPTY,EMPTY,76.1,76.1,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.6,0.0,0,0.0,71.2,0.0,0.0,0.0,2020
588,서울,서대문구,합계,EMPTY,EMPTY,256.6,146.8,78.9,31.0,0.0,0.0,78.9,31.0,0.0,1.0,0.0,0,0.0,145.8,0.0,0.0,0.0,2020
589,서울,서대문구,종량제방식 등 혼합배출,소계,EMPTY,109.8,0.0,78.9,31.0,0.0,0.0,78.9,31.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
590,서울,서대문구,종량제방식 등 혼합배출,가연성,소계,102.8,0.0,73.8,29.0,0.0,0.0,73.8,29.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
591,서울,서대문구,종량제방식 등 혼합배출,가연성,폐지류,34.9,0.0,25.0,9.8,0.0,0.0,25.0,9.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
592,서울,서대문구,종량제방식 등 혼합배출,가연성,폐합성수지류,23.6,0.0,16.9,6.6,0.0,0.0,16.9,6.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
593,서울,서대문구,종량제방식 등 혼합배출,가연성,폐고무류,0.6,0.0,0.5,0.2,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
594,서울,서대문구,종량제방식 등 혼합배출,가연성,폐섬유류,1.9,0.0,1.4,0.5,0.0,0.0,1.4,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
595,서울,서대문구,종량제방식 등 혼합배출,가연성,음식물류 폐기물,2.7,0.0,1.9,0.8,0.0,0.0,1.9,0.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
596,서울,서대문구,종량제방식 등 혼합배출,가연성,폐목재류,1.2,0.0,0.9,0.3,0.0,0.0,0.9,0.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
597,서울,서대문구,종량제방식 등 혼합배출,가연성,기타,37.9,0.0,27.2,10.7,0.0,0.0,27.2,10.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
598,서울,서대문구,종량제방식 등 혼합배출,불연성,소계,6.8,0.0,4.9,1.9,0.0,0.0,4.9,1.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
599,서울,서대문구,종량제방식 등 혼합배출,불연성,폐금속류,1.1,0.0,0.8,0.3,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
600,서울,서대문구,종량제방식 등 혼합배출,불연성,폐유리류,2.2,0.0,1.5,0.6,0.0,0.0,1.5,0.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
601,서울,서대문구,종량제방식 등 혼합배출,불연성,폐토사류,0.4,0.0,0.3,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
602,서울,서대문구,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,0.5,0.0,0.4,0.1,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
603,서울,서대문구,종량제방식 등 혼합배출,불연성,연탄재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
604,서울,서대문구,종량제방식 등 혼합배출,불연성,기타,2.7,0.0,1.9,0.7,0.0,0.0,1.9,0.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
605,서울,서대문구,종량제방식 등 혼합배출,건설폐재류,건설폐재류(공사장생활폐기물),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
606,서울,서대문구,종량제방식 등 혼합배출,기타(배출불명등),EMPTY,0.2,0.0,0.2,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
607,서울,서대문구,재활용 가능자원 분리배출,소계,EMPTY,86.1,86.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,86.1,0.0,0.0,0.0,2020
608,서울,서대문구,재활용 가능자원 분리배출,폐지류,종이팩,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,2020
609,서울,서대문구,재활용 가능자원 분리배출,폐지류,기타,25.7,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25.7,0.0,0.0,0.0,2020
610,서울,서대문구,재활용 가능자원 분리배출,고철류,EMPTY,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.6,0.0,0.0,0.0,2020
611,서울,서대문구,재활용 가능자원 분리배출,금속캔,EMPTY,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.6,0.0,0.0,0.0,2020
612,서울,서대문구,재활용 가능자원 분리배출,폐합성수지류,비닐류,15.9,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.9,0.0,0.0,0.0,2020
613,서울,서대문구,재활용 가능자원 분리배출,폐합성수지류,발포수지류,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.1,0.0,0.0,0.0,2020
614,서울,서대문구,재활용 가능자원 분리배출,폐합성수지류,PET병,5.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.9,0.0,0.0,0.0,2020
615,서울,서대문구,재활용 가능자원 분리배출,폐합성수지류,기타,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,2020
616,서울,서대문구,재활용 가능자원 분리배출,폐고무류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
617,서울,서대문구,재활용 가능자원 분리배출,폐유리병류,EMPTY,4.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.8,0.0,0.0,0.0,2020
618,서울,서대문구,재활용 가능자원 분리배출,폐의류,EMPTY,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.1,0.0,0.0,0.0,2020
619,서울,서대문구,재활용 가능자원 분리배출,폐섬유류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
620,서울,서대문구,재활용 가능자원 분리배출,조명폐기물,EMPTY,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7,0.0,0.0,0.0,2020
621,서울,서대문구,재활용 가능자원 분리배출,폐전지류,EMPTY,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,2020
622,서울,서대문구,재활용 가능자원 분리배출,영농폐기물,농약용기류,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
623,서울,서대문구,재활용 가능자원 분리배출,영농폐기물,폐비닐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
624,서울,서대문구,재활용 가능자원 분리배출,폐식용유,EMPTY,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,2020
625,서울,서대문구,재활용 가능자원 분리배출,폐전기전자제품,EMPTY,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,2020
626,서울,서대문구,재활용 가능자원 분리배출,폐가구류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
627,서울,서대문구,재활용 가능자원 분리배출,기타,EMPTY,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.1,0.0,0.0,0.0,2020
628,서울,서대문구,재활용 가능자원 분리배출,재활용 잔재물,EMPTY,12.2,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.2,0.0,0.0,0.0,2020
629,서울,서대문구,음식물류 폐기물 분리배출,EMPTY,EMPTY,60.7,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,59.7,0.0,0.0,0.0,2020
630,서울,마포구,합계,EMPTY,EMPTY,354.2,209.7,110.5,33.9,0.0,0.0,108.7,33.9,0.0,0.2,0.0,0,0.0,209.5,1.8,0.0,0.0,2020
631,서울,마포구,종량제방식 등 혼합배출,소계,EMPTY,145.8,3.1,108.7,33.9,0.0,0.0,108.7,33.9,0.0,0.0,0.0,0,0.0,3.1,0.0,0.0,0.0,2020
632,서울,마포구,종량제방식 등 혼합배출,가연성,소계,132.6,0.0,101.1,31.5,0.0,0.0,101.1,31.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
633,서울,마포구,종량제방식 등 혼합배출,가연성,폐지류,29.7,0.0,22.6,7.1,0.0,0.0,22.6,7.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
634,서울,마포구,종량제방식 등 혼합배출,가연성,폐합성수지류,26.8,0.0,20.5,6.4,0.0,0.0,20.5,6.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
635,서울,마포구,종량제방식 등 혼합배출,가연성,폐고무류,0.9,0.0,0.7,0.2,0.0,0.0,0.7,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
636,서울,마포구,종량제방식 등 혼합배출,가연성,폐섬유류,6.5,0.0,4.9,1.5,0.0,0.0,4.9,1.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
637,서울,마포구,종량제방식 등 혼합배출,가연성,음식물류 폐기물,9.3,0.0,7.1,2.2,0.0,0.0,7.1,2.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
638,서울,마포구,종량제방식 등 혼합배출,가연성,폐목재류,2.5,0.0,1.9,0.6,0.0,0.0,1.9,0.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
639,서울,마포구,종량제방식 등 혼합배출,가연성,기타,56.9,0.0,43.4,13.5,0.0,0.0,43.4,13.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
640,서울,마포구,종량제방식 등 혼합배출,불연성,소계,10.1,0.0,7.7,2.4,0.0,0.0,7.7,2.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
641,서울,마포구,종량제방식 등 혼합배출,불연성,폐금속류,2.2,0.0,1.7,0.5,0.0,0.0,1.7,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
642,서울,마포구,종량제방식 등 혼합배출,불연성,폐유리류,3.1,0.0,2.4,0.7,0.0,0.0,2.4,0.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
643,서울,마포구,종량제방식 등 혼합배출,불연성,폐토사류,0.4,0.0,0.3,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
644,서울,마포구,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,0.3,0.0,0.2,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
645,서울,마포구,종량제방식 등 혼합배출,불연성,연탄재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2020
