,CITY_JIDT_CD_NM,CTS_JIDT_CD_NM,WT_TYPE_GB_NM,WSTE_M_CODE_NM,WSTE_CODE_NM,WSTE_QTY,TOT_RECY_QTY,TOT_INCI_QTY,TOT_FILL_QTY,TOT_ETC_QTY,PUB_RECY_QTY,PUB_INCI_QTY,PUB_FILL_QTY,PUB_ETC_QTY,SELF_RECY_QTY,SELF_INCI_QTY,SELF_FILL_QTY,SELF_ETC_QTY,COM_RECY_QTY,COM_INCI_QTY,COM_FILL_QTY,COM_ETC_QTY,year
2283,인천,중구,종량제방식 등 혼합배출,불연성,연탄재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2284,인천,중구,종량제방식 등 혼합배출,불연성,기타,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2285,인천,중구,종량제방식 등 혼합배출,건설폐재류,EMPTY,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,2019
2286,인천,중구,종량제방식 등 혼합배출,기타(배출불명등),EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2287,인천,중구,재활용 가능자원 분리배출,소계,EMPTY,27.1,27.1,0.0,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,2019
2288,인천,중구,재활용 가능자원 분리배출,폐지류,종이팩,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2289,인천,중구,재활용 가능자원 분리배출,폐지류,기타,8.4,8.4,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,2019
2290,인천,중구,재활용 가능자원 분리배출,고철류,EMPTY,0.7,0.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2019
2291,인천,중구,재활용 가능자원 분리배출,금속캔,EMPTY,0.8,0.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2019
2292,인천,중구,재활용 가능자원 분리배출,폐합성수지류,비닐류,4.2,4.2,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,2019
2293,인천,중구,재활용 가능자원 분리배출,폐합성수지류,발포수지류,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2019
2294,인천,중구,재활용 가능자원 분리배출,폐합성수지류,PET병,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2295,인천,중구,재활용 가능자원 분리배출,폐합성수지류,기타,3.7,3.7,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,2019
2296,인천,중구,재활용 가능자원 분리배출,폐고무류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2297,인천,중구,재활용 가능자원 분리배출,폐유리병류,EMPTY,1.8,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,2019
2298,인천,중구,재활용 가능자원 분리배출,폐의류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2299,인천,중구,재활용 가능자원 분리배출,폐섬유류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2300,인천,중구,재활용 가능자원 분리배출,폐형광등,EMPTY,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2301,인천,중구,재활용 가능자원 분리배출,폐전지류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2302,인천,중구,재활용 가능자원 분리배출,영농폐기물,농약용기류,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2303,인천,중구,재활용 가능자원 분리배출,영농폐기물,폐비닐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2304,인천,중구,재활용 가능자원 분리배출,폐식용유,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2305,인천,중구,재활용 가능자원 분리배출,폐전기전자제품,EMPTY,0.6,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2306,인천,중구,재활용 가능자원 분리배출,폐가구류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2307,인천,중구,재활용 가능자원 분리배출,기타,EMPTY,0.4,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2019
2308,인천,중구,재활용 가능자원 분리배출,재활용 잔재물,EMPTY,6.1,6.1,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2309,인천,중구,음식물류 폐기물 분리배출,EMPTY,EMPTY,35.5,35.5,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,2019
2310,인천,동구,합계,EMPTY,EMPTY,45.9,24.2,20.1,1.6,0.0,7.0,19.2,1.6,0.0,0.0,0.0,0.0,0.0,17.2,0.9,0.0,0.0,2019
2311,인천,동구,종량제방식 등 혼합배출,소계,EMPTY,20.8,0.0,19.2,1.6,0.0,0.0,19.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2312,인천,동구,종량제방식 등 혼합배출,가연성,소계,19.2,0.0,19.2,0.0,0.0,0.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2313,인천,동구,종량제방식 등 혼합배출,가연성,폐지류,4.3,0.0,4.3,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2314,인천,동구,종량제방식 등 혼합배출,가연성,폐합성수지류,3.9,0.0,3.9,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2315,인천,동구,종량제방식 등 혼합배출,가연성,폐고무류,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2316,인천,동구,종량제방식 등 혼합배출,가연성,폐섬유류,0.9,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2317,인천,동구,종량제방식 등 혼합배출,가연성,음식물류 폐기물,1.3,0.0,1.3,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2318,인천,동구,종량제방식 등 혼합배출,가연성,폐목재류,0.4,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2319,인천,동구,종량제방식 등 혼합배출,가연성,기타,8.3,0.0,8.3,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2320,인천,동구,종량제방식 등 혼합배출,불연성,소계,1.5,0.0,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2321,인천,동구,종량제방식 등 혼합배출,불연성,폐금속류,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2322,인천,동구,종량제방식 등 혼합배출,불연성,폐유리류,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2323,인천,동구,종량제방식 등 혼합배출,불연성,폐토사류,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2324,인천,동구,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2325,인천,동구,종량제방식 등 혼합배출,불연성,연탄재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2326,인천,동구,종량제방식 등 혼합배출,불연성,기타,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2327,인천,동구,종량제방식 등 혼합배출,건설폐재류,EMPTY,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2328,인천,동구,종량제방식 등 혼합배출,기타(배출불명등),EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2329,인천,동구,재활용 가능자원 분리배출,소계,EMPTY,7.1,6.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.9,0.0,0.0,2019
2330,인천,동구,재활용 가능자원 분리배출,폐지류,종이팩,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2019
2331,인천,동구,재활용 가능자원 분리배출,폐지류,기타,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2019
2332,인천,동구,재활용 가능자원 분리배출,고철류,EMPTY,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2019
2333,인천,동구,재활용 가능자원 분리배출,금속캔,EMPTY,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2019
2334,인천,동구,재활용 가능자원 분리배출,폐합성수지류,비닐류,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,2019
2335,인천,동구,재활용 가능자원 분리배출,폐합성수지류,발포수지류,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2019
2336,인천,동구,재활용 가능자원 분리배출,폐합성수지류,PET병,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2019
2337,인천,동구,재활용 가능자원 분리배출,폐합성수지류,기타,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,2019
2338,인천,동구,재활용 가능자원 분리배출,폐고무류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2339,인천,동구,재활용 가능자원 분리배출,폐유리병류,EMPTY,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2019
2340,인천,동구,재활용 가능자원 분리배출,폐의류,EMPTY,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2019
2341,인천,동구,재활용 가능자원 분리배출,폐섬유류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2342,인천,동구,재활용 가능자원 분리배출,폐형광등,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2343,인천,동구,재활용 가능자원 분리배출,폐전지류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2344,인천,동구,재활용 가능자원 분리배출,영농폐기물,농약용기류,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2345,인천,동구,재활용 가능자원 분리배출,영농폐기물,폐비닐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2346,인천,동구,재활용 가능자원 분리배출,폐식용유,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2347,인천,동구,재활용 가능자원 분리배출,폐전기전자제품,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2348,인천,동구,재활용 가능자원 분리배출,폐가구류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2349,인천,동구,재활용 가능자원 분리배출,기타,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2350,인천,동구,재활용 가능자원 분리배출,재활용 잔재물,EMPTY,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,2019
2351,인천,동구,음식물류 폐기물 분리배출,EMPTY,EMPTY,18.0,18.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2019
2352,인천,미추홀구,합계,EMPTY,EMPTY,276.8,139.0,92.0,45.8,0.0,2.8,82.1,45.8,0.0,0.0,0.0,0.0,0.0,136.2,9.9,0.0,0.0,2019
2353,인천,미추홀구,종량제방식 등 혼합배출,소계,EMPTY,127.9,0.0,82.1,45.8,0.0,0.0,82.1,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2354,인천,미추홀구,종량제방식 등 혼합배출,가연성,소계,118.8,0.0,76.2,42.6,0.0,0.0,76.2,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2355,인천,미추홀구,종량제방식 등 혼합배출,가연성,폐지류,26.6,0.0,17.1,9.5,0.0,0.0,17.1,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2356,인천,미추홀구,종량제방식 등 혼합배출,가연성,폐합성수지류,24.0,0.0,15.4,8.6,0.0,0.0,15.4,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2357,인천,미추홀구,종량제방식 등 혼합배출,가연성,폐고무류,0.8,0.0,0.5,0.3,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2358,인천,미추홀구,종량제방식 등 혼합배출,가연성,폐섬유류,5.8,0.0,3.7,2.1,0.0,0.0,3.7,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2359,인천,미추홀구,종량제방식 등 혼합배출,가연성,음식물류 폐기물,8.3,0.0,5.3,3.0,0.0,0.0,5.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2360,인천,미추홀구,종량제방식 등 혼합배출,가연성,폐목재류,2.3,0.0,1.5,0.8,0.0,0.0,1.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2361,인천,미추홀구,종량제방식 등 혼합배출,가연성,기타,51.0,0.0,32.7,18.3,0.0,0.0,32.7,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2362,인천,미추홀구,종량제방식 등 혼합배출,불연성,소계,9.1,0.0,5.9,3.2,0.0,0.0,5.9,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2363,인천,미추홀구,종량제방식 등 혼합배출,불연성,폐금속류,2.0,0.0,1.3,0.7,0.0,0.0,1.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2364,인천,미추홀구,종량제방식 등 혼합배출,불연성,폐유리류,2.8,0.0,1.8,1.0,0.0,0.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2365,인천,미추홀구,종량제방식 등 혼합배출,불연성,폐토사류,0.4,0.0,0.3,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2366,인천,미추홀구,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,0.3,0.0,0.2,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2367,인천,미추홀구,종량제방식 등 혼합배출,불연성,연탄재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2368,인천,미추홀구,종량제방식 등 혼합배출,불연성,기타,3.6,0.0,2.3,1.3,0.0,0.0,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2369,인천,미추홀구,종량제방식 등 혼합배출,건설폐재류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2370,인천,미추홀구,종량제방식 등 혼합배출,기타(배출불명등),EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2371,인천,미추홀구,재활용 가능자원 분리배출,소계,EMPTY,57.9,48.0,9.9,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,9.9,0.0,0.0,2019
2372,인천,미추홀구,재활용 가능자원 분리배출,폐지류,종이팩,8.1,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,2019
2373,인천,미추홀구,재활용 가능자원 분리배출,폐지류,기타,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2019
2374,인천,미추홀구,재활용 가능자원 분리배출,고철류,EMPTY,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,2019
2375,인천,미추홀구,재활용 가능자원 분리배출,금속캔,EMPTY,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2019
2376,인천,미추홀구,재활용 가능자원 분리배출,폐합성수지류,비닐류,18.3,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,0.0,2019
2377,인천,미추홀구,재활용 가능자원 분리배출,폐합성수지류,발포수지류,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2019
2378,인천,미추홀구,재활용 가능자원 분리배출,폐합성수지류,PET병,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,2019
2379,인천,미추홀구,재활용 가능자원 분리배출,폐합성수지류,기타,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,2019
2380,인천,미추홀구,재활용 가능자원 분리배출,폐고무류,EMPTY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019
2381,인천,미추홀구,재활용 가능자원 분리배출,폐유리병류,EMPTY,2.4,2.4,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,2019
2382,인천,미추홀구,재활용 가능자원 분리배출,폐의류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2383,인천,미추홀구,재활용 가능자원 분리배출,폐섬유류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2384,인천,미추홀구,재활용 가능자원 분리배출,폐형광등,EMPTY,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2385,인천,미추홀구,재활용 가능자원 분리배출,폐전지류,EMPTY,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2386,인천,미추홀구,재활용 가능자원 분리배출,영농폐기물,농약용기류,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2387,인천,미추홀구,재활용 가능자원 분리배출,영농폐기물,폐비닐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2388,인천,미추홀구,재활용 가능자원 분리배출,폐식용유,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2389,인천,미추홀구,재활용 가능자원 분리배출,폐전기전자제품,EMPTY,1.4,1.4,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2390,인천,미추홀구,재활용 가능자원 분리배출,폐가구류,EMPTY,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,2019
2391,인천,미추홀구,재활용 가능자원 분리배출,기타,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2392,인천,미추홀구,재활용 가능자원 분리배출,재활용 잔재물,EMPTY,9.9,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,2019
2393,인천,미추홀구,음식물류 폐기물 분리배출,EMPTY,EMPTY,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,2019
2394,인천,연수구,합계,EMPTY,EMPTY,219.9,155.8,52.2,11.9,0.0,106.5,45.7,11.9,0.0,0.0,0.0,0.0,0.0,49.3,6.5,0.0,0.0,2019
2395,인천,연수구,종량제방식 등 혼합배출,소계,EMPTY,122.2,63.4,46.9,11.9,0.0,63.4,41.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,2019
2396,인천,연수구,종량제방식 등 혼합배출,가연성,소계,120.2,63.4,46.9,9.9,0.0,63.4,41.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,2019
2397,인천,연수구,종량제방식 등 혼합배출,가연성,폐지류,29.1,17.7,11.0,0.4,0.0,17.7,11.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2398,인천,연수구,종량제방식 등 혼합배출,가연성,폐합성수지류,17.6,10.0,6.9,0.7,0.0,10.0,2.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,2019
2399,인천,연수구,종량제방식 등 혼합배출,가연성,폐고무류,5.4,3.2,2.1,0.1,0.0,3.2,2.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2400,인천,연수구,종량제방식 등 혼합배출,가연성,폐섬유류,5.4,4.5,0.6,0.3,0.0,4.5,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2401,인천,연수구,종량제방식 등 혼합배출,가연성,음식물류 폐기물,11.9,4.1,6.3,1.5,0.0,4.1,6.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2402,인천,연수구,종량제방식 등 혼합배출,가연성,폐목재류,8.7,5.1,3.1,0.5,0.0,5.1,3.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2403,인천,연수구,종량제방식 등 혼합배출,가연성,기타,42.1,18.8,16.9,6.4,0.0,18.8,15.3,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,2019
2404,인천,연수구,종량제방식 등 혼합배출,불연성,소계,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2405,인천,연수구,종량제방식 등 혼합배출,불연성,폐금속류,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2406,인천,연수구,종량제방식 등 혼합배출,불연성,폐유리류,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2407,인천,연수구,종량제방식 등 혼합배출,불연성,폐토사류,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2408,인천,연수구,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2409,인천,연수구,종량제방식 등 혼합배출,불연성,연탄재,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2410,인천,연수구,종량제방식 등 혼합배출,불연성,기타,1.3,0.0,0.0,1.3,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2411,인천,연수구,종량제방식 등 혼합배출,건설폐재류,EMPTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
